,E1VFVN30,GOLD,DCDS,MBBOND
2024-10-01,-0.0,0.0,8.103509178358848e-30,0.0
2024-10-02,-0.0,0.0,2.9701870367413635e-29,0.0006702412868633267
2024-10-03,0.0,0.0,-8.628834610127318e-29,0.0
2024-10-04,-0.0,0.0,-2.2740341081299204e-28,0.0
2024-10-07,0.0,0.0,-1.0942421342707702e-28,0.0006697923643670389
2024-10-08,-0.0,0.0,0.0025122472051251066,0.0
2024-10-09,0.0,0.0,-0.00012529758175672256,0.0
2024-10-10,-0.0,0.0,0.007769423558897204,0.0
2024-10-11,0.0,0.0,0.005346928624720082,0.0
2024-10-14,-0.0,0.0,0.0014842300556587862,0.0
2024-10-15,-2.4743411564070545e-24,0.0,-0.0039018548417253636,4.210818058164505e-26
2024-10-16,-9.27242729777604e-25,0.0,-0.0026871731498134045,0.0
2024-10-17,3.4739952057359165e-24,0.0,0.001684497848796039,0.0
2024-10-18,-2.1468548268825843e-24,0.0,0.006389168768504091,4.2080052204501715e-26
2024-10-21,-1.812764787240318e-24,0.002317470303774718,-0.0026712687957823125,0.0
2024-10-22,-0.0029453510869394627,0.0,-0.0013550318781296417,0.0
2024-10-23,-0.0021123126952619885,0.0,-0.0017273354571417418,0.0
2024-10-24,-0.01758288110461822,0.0,0.000501511433779958,0.0
2024-10-25,0.0,0.0,-0.0035040042746534226,0.0
2024-10-28,0.003255752105982401,0.0,-0.00023670392029548034,0.0
2024-10-29,0.0,0.0,3.931836799245226e-25,6.467644379539993e-26
2024-10-30,-0.008846947803007876,0.0,7.416107117809167e-25,0.0
2024-10-31,0.008925914906277699,5.158500291942628e-24,-9.729780420846294e-26,0.0
2024-11-01,-0.02182247124741954,0.0,6.67770927410085e-25,0.0
2024-11-04,0.014772384684956119,0.0,-1.078631606837103e-24,6.46333835798245e-26
2024-11-05,-0.0,0.0,-8.716674578036384e-25,7.425004680835752e-26
2024-11-06,0.0,0.0,8.501878995357204e-26,0.0
2024-11-07,-0.0,0.0,1.3875834320758862e-24,0.0
2024-11-08,-0.0,-0.050000000000000044,9.78962288227847e-26,7.420067842619288e-26
2024-11-11,0.0,0.0,-3.0740427670533826e-25,7.415137564980426e-26
2024-11-12,3.014068307823677e-25,-1.3253225945963086e-25,-0.0033889795406049084,0.0
2024-11-13,-4.676139831556231e-25,0.0,-0.005919395465994959,0.0
2024-11-14,-5.433334358326613e-24,-3.184498787016049e-24,0.0026605853287722248,0.0
2024-11-15,-2.21913583817649e-24,0.0,-0.01453121051301498,4.559356765687932e-28
2024-11-18,2.4429961790025617e-24,0.0,-0.010129503782536076,4.556331313289015e-28
2024-11-19,-6.114398299018014e-25,0.0,-0.002331606217616633,0.0
2024-11-20,3.7706358522635227e-25,0.0,-0.018177096857958874,0.0
2024-11-21,4.141379337623857e-25,0.0,0.008198889182755797,1.8295898577152976e-26
2024-11-22,-1.6648656579288325e-25,0.0,0.014296956977964292,0.0
2024-11-25,4.10418515961483e-25,0.0,-0.00038794775636885603,1.8283774058545648e-26
2024-11-26,0.0005038360124363825,0.0,0.002772305760400344,0.0
2024-11-27,-0.0020122746862827764,0.0,0.003451095646723398,0.0
2024-11-28,-0.002935682440345171,0.0,0.0017167011285482787,1.750406140084001e-26
2024-11-29,0.0005106909241702478,0.0,0.001969158467869266,0.0
2024-12-02,0.0005099025775753065,0.0,0.007341353662359974,1.7492476978998414e-26
2024-12-03,-0.004111385653880929,0.0,1.3976084888910003e-05,0.0
2024-12-04,-0.013492916651146852,0.0,6.987161450709557e-05,0.0
2024-12-05,0.06151391432833848,0.0,-0.0006843104615656933,0.0
2024-12-06,0.001307581868744089,0.0,0.0028104545956900654,0.0
2024-12-09,0.0013056617778944568,0.0,0.00020557182725151633,0.0
2024-12-10,-1.919517401320744e-24,0.0,0.0,0.0
2024-12-11,-8.054678995008467e-25,0.0,-0.0,0.000530002009119767
2024-12-12,-4.0392688206601947e-25,0.0,-0.0,0.0
2024-12-13,-2.0226300116507447e-24,0.0,-0.0,0.0
2024-12-16,3.2603876960070157e-24,0.0,-0.0,0.0005296521728101138
2024-12-17,-6.60520477659841e-25,1.2066710139814127e-26,0.002482313516197099,7.354815003746061e-26
2024-12-18,1.661112847115471e-25,0.0,-0.002723783583013506,0.0
2024-12-19,-1.6586490191013878e-25,0.0,0.0028553693358162047,0.0
2024-12-20,-7.9733416661537895e-25,-5.604257968801808e-27,-0.0060658578856152,7.349966740723852e-26
2024-12-23,4.684517163822098e-25,0.0,0.0031137127911320395,0.0
2024-12-24,-2.5481701975135158e-26,0.0,1.662556078063332e-27,0.0
2024-12-25,1.7435577891060146e-26,0.0,-2.508745171398445e-28,0.0
2024-12-26,-1.325523521465981e-26,0.0047562425683709275,4.819770678805016e-27,0.0
2024-12-27,-2.229247047239066e-27,0.0,-8.93098556174417e-28,0.0
2024-12-30,-6.251343415692446e-27,0.0,-1.9890413922637182e-28,0.0
2024-12-31,-2.089946725976662e-24,0.0,0.0006140980313927668,0.0
2025-01-01,0.0,0.0,0.0,0.0
2025-01-02,2.1150338057898867e-24,0.0,-0.0018409397981030075,2.2166780612146605e-26
2025-01-03,-4.233481829542472e-24,0.0,-0.00010250048182784742,0.0
2025-01-06,-2.6355662526112e-24,0.0,-0.013839264367048281,2.2152216367334535e-26
2025-01-07,-0.015501423600126518,0.0,-0.0,0.0
2025-01-08,0.010925449871465265,0.0,0.0,0.0
2025-01-09,-0.010807374443738027,0.0,0.0,0.0
2025-01-10,-0.009640102827763508,0.0,-0.0,0.0
2025-01-13,0.020765736534717805,0.0,-0.0,0.0
2025-01-14,-0.0015656303451879378,0.0,0.00393338145004836,0.0
2025-01-15,0.0010353012761305043,0.0,-0.006348377016368145,0.0
2025-01-16,0.0018414198214580777,0.0,0.004051622379219386,0.0
2025-01-17,0.0002678925848994483,0.0,0.004350255642653875,0.0
2025-01-20,-0.0010163886858893783,0.0,0.0074940983068449455,0.0
2025-01-21,0.01552598225602031,0.0,7.004225075495344e-26,7.277216693210379e-26
2025-01-22,-0.0015600624024960652,0.0,-1.9599481747587974e-25,0.0
2025-01-23,0.05499999999999994,0.0,-1.5426790265940944e-25,0.0
2025-01-24,-0.002962085308056861,0.0,1.8256995770309397e-24,7.272450997929731e-26
2025-01-27,0.0,0.0,0.0,0.0
2025-01-28,0.0,0.0,0.0,0.0
2025-01-29,0.0,0.0,0.0,0.0
2025-01-30,0.0,0.0,0.0,0.0
2025-01-31,0.0,0.0,0.0,0.0
2025-02-03,0.008615567439097083,0.0,5.522771797293925e-25,2.1799572833940984e-25
2025-02-04,0.002945508100147043,0.0,-2.9994209810087073e-24,0.0
2025-02-05,-0.002936857562408024,0.0,2.649984855660588e-24,7.249888100265554e-26
2025-02-06,-0.004123711340206171,0.0,5.788748391067637e-25,0.0
2025-02-07,0.002661934338952898,0.0,1.6496258089533977e-25,0.0
2025-02-10,0.005899705014749346,0.0,1.0989337917791439e-25,7.245155797327574e-26
2025-02-11,0.0,0.0,-0.0,0.0
2025-02-12,0.0,0.0,0.0,6.667671417381107e-30
2025-02-13,0.008797653958944274,0.0,-0.0,0.0
2025-02-14,0.01279069767441876,0.0,0.0,0.0
2025-02-17,0.0057405281285876075,0.0,0.0,6.663324825843069e-30
2025-02-18,0.009703196347031984,0.0,-6.036545206997028e-28,0.0
2025-02-19,0.011305822498586693,0.0,3.3801089841905114e-28,0.0
2025-02-20,0.0,0.0,7.980688386207743e-28,0.0
2025-02-21,-0.0013974287311347977,0.0,9.51674802985446e-29,0.0
2025-02-24,0.013713965855023824,0.0,1.5208019197195458e-28,0.0
2025-02-25,4.740818757466737e-26,0.0,4.7510362379327067e-26,0.0
2025-02-26,-1.8937133211515959e-25,0.0,-2.4964302414970046e-26,0.0
2025-02-27,1.9042135336337247e-25,0.0,2.633953535385414e-27,0.0
2025-02-28,-3.219312645957713e-25,0.0,5.1349480459197206e-26,0.0
2025-03-03,7.933277928093362e-25,0.0,-4.4552858932778146e-26,2.5177131723526257e-26
2025-03-04,0.0,0.0,0.0,3.285555779762103e-26
2025-03-05,-0.0,0.0,0.0,3.283422301982897e-26
2025-03-06,0.0,0.0,-0.0,0.0
2025-03-07,0.0,0.0,0.0,0.0
2025-03-10,0.0,0.0,0.0,3.281291593156992e-26
2025-03-11,0.0,0.0,-0.0,0.0
2025-03-12,-0.0,0.0,0.0,0.0
2025-03-13,-0.0,0.0272628135223556,-0.0,-0.0
2025-03-14,0.0,0.0,-0.0,0.0
2025-03-17,0.0,0.01698513800424628,-0.0,0.0
2025-03-18,-2.4929047185760466e-25,0.0,0.004940101272076225,0.0
2025-03-19,-2.588864694464306e-25,0.0,-0.006636352464053141,0.0
2025-03-20,3.3590454042640166e-25,0.0,-0.009897315353210367,1.2286520944227824e-26
2025-03-21,-7.377613525928273e-26,0.0,0.002249156566287658,0.0
2025-03-24,2.514897131765371e-25,0.0,0.0003740182022191618,1.227856850348914e-26
2025-03-25,-0.010030864197530853,0.0,0.0,0.0
2025-03-26,-0.016627695505326057,0.0,0.0,0.0
2025-03-27,-0.0026420079260238705,0.0,-0.0,0.0
2025-03-28,-0.005298013245033206,0.0,-0.0,0.0
2025-03-31,0.005326231691078709,0.0,-0.0,0.0
2025-04-01,2.5296895863927024e-24,0.0,-0.005515858092014492,0.0
2025-04-02,0.0,0.0,0.0064288415479643035,7.211334907996901e-26
2025-04-03,-9.577085305826615e-24,0.0,0.0013777555110219275,0.0
2025-04-04,2.6689709862024567e-24,0.0,-0.06103814884302705,0.0
2025-04-07,0.0,0.0,0.0,0.0
2025-04-08,-0.06909788867562372,0.0,-0.0,0.0
2025-04-09,-0.06951399116347579,0.0,-0.0,0.0
2025-04-10,0.06869262424817979,0.0,-0.0,0.0
2025-04-11,0.059834123222748836,0.0,0.0,0.0
2025-04-14,0.027389603130240303,0.0,0.0,0.0
2025-04-15,-0.01688543841039751,0.0,0.0,6.604963593424529e-05
2025-04-16,0.006553021145957373,0.0,-0.0,6.600710558271142e-05
2025-04-17,0.01711355709859968,0.0,-0.0,0.0
2025-04-18,-0.011448513413819375,0.0,0.0,0.0
2025-04-21,-0.028614201070163346,0.02123657494010436,-0.0,6.596462996781102e-05
2025-04-22,0.0012504914993099426,0.0,-0.0003855075731528375,0.0
2025-04-23,0.0069294526109716795,0.0,-0.0003045961723756986,1.9420891270953426e-26
2025-04-24,0.006012704235362478,0.0,0.001047623755313847,0.0
2025-04-25,-0.0052647004066748,0.0,0.0005936259237009051,0.0
2025-04-28,0.005322005267367046,0.025194773835969693,0.00026259519691702074,1.940840997836708e-26
2025-04-29,0.0029614007778578735,0.0,-0.0009953027410323438,4.126273930204765e-26
